No,cell_line,position,cell_label,lnCFP,int_ratio mean,int_ratio std,int_ratio CV,int_diff mean,int_diff std,int_diff CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum,BMP(ng/ml)
1,0,1,28,6.95313372104716,0.6180959678882222,0.08658486785962441,12.969185234207403,-5.949581503562884,1.4040479430740742,-21.848525076324236,0.3461892494598687,0.2693608755783459,72.03566057925057,7,64
1,0,1,29,6.942911528082145,0.6071760097992971,0.060272691406374125,9.285600772334206,-6.387495420701208,1.2226572413857173,-17.905157645581955,0.26581366824422265,0.19568415632217726,68.86243602650171,8,64
1,0,1,30,6.941210809108084,0.6016798979590596,0.08026728682815015,12.577572230939001,-6.6562076993642885,1.1910993870096045,-16.871157304823296,0.28779827287584653,0.21970243213828533,71.9731350044975,9,64
1,0,1,31,7.3345841595162256,0.6243708893522076,0.10813781479736166,16.430704976071763,-6.389188892656376,1.8384669583690543,-27.298033079396294,0.1886005511472459,0.11715440166541635,58.930063288261394,10,64
1,0,1,32,7.205409056214629,0.6588581354923422,0.10688659323138493,14.809510336637292,-5.572919078711469,1.7567295679760908,-28.7760746276403,0.26803325856855303,0.14827898529833236,50.50103700165847,6,64
1,0,1,33,7.095149135073382,0.6580405272648457,0.11420716575878723,16.234717607746003,-5.7616460476043585,1.9034386591578576,-30.902693694063153,0.3116436799330807,0.25701494225175403,77.14434136720273,8,64
1,0,1,34,7.186789134132815,0.594564035548959,0.07852770755283431,12.592963397410326,-6.519146672947349,1.1463032173771837,-16.765341976987138,0.30669387676740567,0.16451348034450503,51.14463014011692,11,64
1,0,1,35,7.280921857270659,0.5761321406652454,0.029181270655131205,4.530301314510883,-6.953384399575398,0.43467471831646476,-5.591304391660211,0.24361789420585467,0.10708725107196183,39.31638498084338,5,64
1,0,1,36,7.002337022100681,0.6239280132805755,0.06217319497702107,9.394906002083962,-6.6238781737990555,1.2050738557234897,-17.152406749332407,0.1393817441229861,0.14057194418970342,95.0859818900523,9,64
1,0,1,37,7.032728531341123,0.6197835548562383,0.0724361398178532,11.087573312007086,-6.41613231057313,1.1176016176941428,-16.52475256524067,0.17205954133369122,0.15100673067194495,83.26045865939722,10,64
1,0,1,38,7.084655114482068,0.6619659999246715,0.10349150501751968,14.47423515888049,-5.483653050408167,1.8992917582233733,-32.066260737715055,0.35166742027053705,0.23060467540611637,60.71032779444384,7,64
1,0,1,39,7.252088699916391,0.6700198239196263,0.10284524380011353,12.532881405840952,-5.848099013362053,1.9334695016553842,-26.99460514985506,0.18581366727533563,0.1679598915034986,73.80440801611682,3,64
1,0,1,40,7.00887818981805,0.6201575217471806,0.08523670188160447,12.546829558283928,-6.217669124322037,1.4791273312973925,-21.716374967721162,0.24689302034772154,0.1449688538816727,53.60129345011626,6,64
1,0,1,41,7.099807401381331,0.6629072878067042,0.12090775323113763,16.886045789312078,-5.500291471272943,1.9041569339303615,-32.05115168462173,0.3905938330335121,0.22349368839330058,52.974453610758445,7,64
1,0,1,42,7.269962578139757,0.5967087285623616,0.029257874042031333,4.4759966435870595,-6.916567525051836,0.48716626283342823,-6.429777738810783,0.2066485442087259,0.1187058694567591,52.438374421887204,6,64
1,0,1,43,7.409907141327926,0.5865621462686809,0.014910886146668769,2.2737065622668906,-7.29244889955459,0.2768427101303208,-3.3955074760385466,0.0720229125465758,0.023562108000694297,29.260952283023993,5,64
1,0,1,45,7.098227611039375,0.6936841868656639,0.10209220055466689,13.43507661649142,-5.249112000446423,1.7087091762361473,-29.716091660234234,0.14094501448215171,0.03178223508865496,20.58467877224671,6,64
1,0,1,46,7.053820965144833,0.6144562305047632,0.07836121969512357,11.929280799545973,-6.758616606661782,1.424610831778067,-19.717073597378416,0.12883013938867008,0.08473267319883185,61.52299339268463,8,64
1,0,1,47,7.179129440702443,0.5841713569179949,0.034459306657667936,5.51785523938618,-6.602702948331377,0.49412912618433413,-7.000397827510202,0.29738967430949587,0.2268326887157915,71.34832499362057,8,64
1,0,1,48,6.999826950500362,0.6210861235586359,0.06893286921297029,10.464012942972564,-6.465702693287988,1.0900168820486005,-15.894293638637869,0.17699680875636825,0.12530626644461684,66.74689888533103,9,64
1,0,1,49,7.043669423433934,0.6032623473869939,0.056870135086311405,8.988385647638733,-6.621284379715369,1.1819670217421165,-17.020282959083303,0.2357179008142757,0.2239998622843176,90.60639346713832,11,64
1,0,1,50,7.332510092438084,0.5921728348331206,0.0334372576510433,5.22767735931915,-7.289509509752024,0.5921607407529584,-7.520867012408108,0.08697984890934109,0.05792780761758452,61.658797181881134,7,64
1,0,1,51,7.084148755692909,0.5827000699366591,0.019782530035725363,2.940135834191532,-7.296064141995532,0.09257742558484633,-1.09887195086407,0.0634103318468145,0.009793467332616526,13.375409423291023,4,64
1,0,1,52,7.251147565621832,0.581985334600422,0.03662273579580511,5.969802968016541,-7.093746084914818,0.44807615605310863,-5.992353834121824,0.16824340081773131,0.15790400555805517,89.03819825330993,10,64
1,0,1,53,7.103222330380254,0.6333020899299827,0.07145729964283941,10.554549609851643,-6.566527757060008,1.315068951663085,-18.733406905258736,0.12946709577892587,0.09032076827605955,65.25777220960603,8,64
1,0,1,54,7.133442022805019,0.6027158664091266,0.026242476701623454,4.031055718331423,-7.173998233327562,0.4397337227396341,-5.674859483082549,0.14476006178137554,0.13110344690153933,83.8478547171529,7,64
1,0,1,55,7.111048504377783,0.6229803515576503,0.0806493272074774,12.109617507586895,-6.770454803334189,1.3863765593552007,-19.154348728563477,0.20141890530557904,0.29021061599287384,134.7774050060676,8,64
1,0,1,56,7.174910408389256,0.6010360650011144,0.03175030871148602,5.011510845439647,-6.830109042119321,0.416047932026812,-5.778790966122275,0.18379623689075802,0.13873924109435887,71.61169512336193,10,64
1,0,1,57,7.291772695364208,0.5956086322557582,0.07782119489983737,12.395332075057548,-6.803231850761752,1.4576538134191008,-20.326395711113452,0.17545394729938418,0.1723321452678648,93.180364676476,10,64
1,0,1,58,7.1236780009742,0.6494210144076411,0.11100882316213301,15.604165140714308,-5.758205283577201,1.7124581424973737,-27.14827239962862,0.24410853497838728,0.22557571202330431,84.3565383128944,6,64
1,0,1,59,7.084846111355374,0.5951019594517988,0.01733896426206696,2.606014121354044,-7.168008348250578,0.24127623097916187,-3.0106552761257266,0.0853028151723772,0.036412309823487816,38.179466794182765,5,64
1,0,1,60,7.210952711191216,0.5997055016082692,0.0637461704518361,9.943060756905627,-6.691621450684894,1.3514949779044412,-18.892398518547644,0.23307137213570822,0.2077994266459343,83.3987302422146,8,64
1,0,1,61,7.013207107088175,0.5959819658895481,0.023290187776147962,3.7545580072732023,-7.0569165153793,0.513495644656394,-6.991023010113806,0.12054287011748845,0.15183704375984716,121.01944547755951,13,64
1,0,1,62,7.042045294472385,0.6002072470968461,0.07326061616181913,11.861989634761557,-6.719026327580275,1.2706777657711852,-18.378806106790936,0.20524062039453372,0.1822566951279639,86.29952002692897,18,64
1,0,1,63,7.275444502112763,0.6234517469428147,0.09804652912759361,14.066121727128428,-6.227306733906251,1.4495791311506165,-20.820284688206648,0.24070321433290878,0.09894331835310578,36.76627025860182,5,64
1,0,1,64,7.16369086203303,0.588530921493646,0.016082735648919395,2.605519304755278,-7.2399925713424835,0.4375413284785509,-5.76215077352986,0.1306134494784439,0.15670634015480625,114.39375763509022,11,64
1,0,1,65,7.111326534011147,0.5864803227033071,0.029269305113217705,4.668345528534208,-7.225144932783406,0.4764727175825292,-6.168726302117657,0.13583505690839534,0.11566733725440677,79.6531390159257,8,64
1,0,1,66,7.087379072960525,0.6519917044233362,0.0962164859891987,13.471526151490727,-5.806750911890185,1.6478655979689627,-25.90585720654291,0.22128160893111784,0.09624660259086172,39.705389870169235,6,64
1,0,1,67,7.138209210558675,0.6603485161508551,0.09840815966478915,13.93997292804059,-5.934277112200946,1.8999788872960666,-29.949182958399117,0.2730422083654291,0.32333610392663387,110.77160275973064,8,64
1,0,1,68,7.049502960681638,0.6623512130062515,0.11316463942353876,13.950082578072715,-5.910585721749617,1.9026773657509048,-26.28385132843179,0.0900061978742173,0.029976768727119792,27.19360416397028,3,64
1,0,1,69,7.3894090311116605,0.6391699525556689,0.08740177167896256,12.482835935124914,-6.16743001617706,1.5075366028484358,-22.313773091843426,0.14508450381861268,0.08628404062901239,54.289872638968276,6,64
1,0,1,70,7.106871915972227,0.653355596993993,0.10740702039994812,15.499111116268779,-5.9365936468095155,1.8553782510379395,-29.4658434567673,0.17404312986399953,0.13556472746027926,73.43676873027614,9,64
1,0,1,71,7.324285194275256,0.5999136509736113,0.012843533920382877,1.9148765740330673,-6.897426477240865,0.2673289913400006,-3.46660192154344,0.08218749258899309,0.05207155304516627,56.66824896836991,5,64
1,0,1,72,7.153036510161419,0.5778471597566167,0.023113299415633937,3.741562367791587,-7.45075239637171,0.34400181404866575,-4.318815268997608,0.1030644797397719,0.0636336903631261,57.75400705365349,8,64
1,0,1,73,7.348166921269198,0.6569891355574061,0.11091009392145483,15.91609871343552,-5.720276432849891,1.8763547437588464,-30.925851895410645,0.272422714209921,0.16911358189856746,58.52735684346679,9,64
1,0,1,74,7.09305707575884,0.5809200386397723,0.026525174399171663,4.304925392423531,-7.43863493941068,0.4489660227067756,-5.690415365438283,0.12890851173733117,0.10302568967826153,75.35076655125445,9,64
1,0,1,75,7.1075061076085095,0.6428069601751158,0.10816980206622324,15.579448130749219,-6.015048908268758,1.8017214974936824,-27.731611197356887,0.20774202177836049,0.10331352708290385,46.04255755910412,7,64
1,0,1,76,7.103297839004481,0.6066592246475357,0.0726355049501008,11.084873963468075,-6.640592783060385,1.0460124955818848,-14.58332749289063,0.24203561046726227,0.17560656388615975,67.17196952296814,7,64
1,0,1,77,7.175376750220556,0.5782650188830577,0.03578985819443679,5.946371020703229,-7.332985953696211,0.5779216785605605,-7.571938526776566,0.16683126039034255,0.16230060888544742,93.46772350023913,13,64
1,0,1,78,7.2897371737398595,0.5791773611759332,0.04156926515900054,5.075113644495876,-6.529172458614585,1.7795938912024887,-19.272931082822783,0.3776918886297801,0.37983482479606995,71.11187410417902,2,64
1,0,1,79,7.286089075285554,0.6584672950059317,0.09499317352209842,13.68609159979878,-5.9328618182943496,1.7588250839662998,-28.124167264539814,0.2451074593802165,0.29454502987327313,114.00303812504762,10,64
1,0,1,80,7.114549354824036,0.6406426873211617,0.09187583409903181,13.414962042262598,-6.099414466049447,1.5944106267216314,-24.452094263434407,0.19452979551679528,0.18400043657461215,88.47829594047802,8,64
1,0,1,81,7.1792703259749615,0.5685809863779764,0.029570359221193155,4.958701037044245,-7.401918947577673,0.26258493073235756,-3.3824324438851314,0.20710931260701537,0.13465728202092148,61.99174685112291,11,64
1,0,1,82,7.038242870734317,0.6007868711577488,0.025477955607640906,3.672609681065365,-6.742016296817443,0.8043038388349202,-10.331442792880665,0.19969619490910484,0.24834220081140942,107.69892477536193,4,64
1,0,1,83,7.085328610071893,0.5858787366937891,0.04600543420571738,7.403296384474997,-7.170888969050218,0.4125762340527127,-5.424440477123929,0.15454139820138482,0.16740945441110286,102.13130533440045,9,64
1,0,1,84,7.140494506167036,0.6330620378987315,0.08250335436988365,12.363646789443399,-6.101082960905475,1.506880194973906,-23.4311200535238,0.26122470473489046,0.18897395010245593,68.62920197795752,10,64
1,0,1,85,7.098930191166408,0.6561685181893294,0.10922647614172659,15.694094799112843,-5.968061063433691,1.8770780497185529,-29.653285015345926,0.31080368515335544,0.32286276298321415,97.93897134152263,9,64
1,0,1,86,7.15032021384435,0.7219661877990126,0.09845815902976775,12.197753315912092,-4.818089582376883,1.6602740261990971,-30.821225055155466,0.2689862904831761,0.13345806856005432,44.377178169200995,5,64
1,0,1,87,7.139340380592335,0.581994653494934,0.021072792691385577,3.386937060340415,-7.44100335344102,0.33184771529790424,-4.171683562856699,0.08799924154484662,0.05242477851349062,55.72649159567591,8,64
1,0,1,88,7.404765687576813,0.658775538865867,0.07954364964411338,11.512554682629574,-5.923758570813941,1.363317191657488,-21.943364571358142,0.2329249435269588,0.22948545868893944,93.93832894090363,11,64
1,0,1,89,7.138307449961211,0.6165420255082171,0.07738128172848505,11.906784374843362,-6.375269572693044,1.4907430786071039,-22.183266828692837,0.24500662395865622,0.18232061308496186,70.59585480971334,10,64
1,0,1,90,7.058809840556702,0.6043187244738637,0.070694208843718,11.029136875309684,-6.598289417668952,1.2023587216078486,-17.180129609370898,0.2192099670393164,0.09611265584874654,41.337482126627485,9,64
1,0,1,91,7.082933253296377,0.6583339101280193,0.1091683026062438,15.511520049483474,-5.875357421205181,1.9434151018197119,-30.941068559707187,0.19266280341621106,0.16437640922155963,79.80785533969267,8,64
1,0,1,92,6.988627615712533,0.5923668976045061,0.017777607491749524,2.1221082510727443,-6.339597111981506,0.8253935020269182,-9.206284439235022,0.3931681089604455,0.2209391636459969,39.73556788642944,2,64
1,0,1,93,6.8770799413076205,0.584796434115604,0.02116690856863361,2.559397375305763,-7.245127785046996,0.2531889216920145,-2.47106205385682,0.07822385172741306,0.019445796590171417,17.578084344913123,2,64
1,0,2,1,6.741019969560578,0.5821502840252717,0.003586534756092657,0.43563717421191483,-6.95387092201563,0.2680599748736872,-2.725777169630557,0.2124311344091674,0.13943475778880587,46.41281186949852,2,64
1,0,2,2,6.869124436186696,0.5772634901953275,0.08101594508822148,12.154218610684065,-6.7738841526285265,1.6622664034507435,-21.251691065415258,0.262070363735484,0.2554938527684741,84.42929748118667,4,64
1,0,2,3,6.819940357142438,0.5619071088864117,0.07367789566643355,9.271664092760505,-7.4762035051235864,0.9245486330032038,-8.74447314717005,0.15305144184979935,0.004785258350201102,2.2108178715999376,2,64
1,0,2,4,7.02430356296661,0.6285339831661555,0.07394180612140108,11.160471569366,-6.402117266840366,1.367386986267246,-20.26231544620828,0.16374146824546737,0.07619690950886525,44.14687139958992,10,64
1,0,2,5,7.140641345468965,0.6183779375013445,0.0652405094634593,9.868868993661216,-6.757212283794846,1.2098469860710597,-16.748152648523508,0.15767601983503407,0.07094304648129841,42.08702347140584,8,64
1,0,2,6,6.923517721460569,0.5788241032901774,0.08414260245934181,13.705442798594467,-7.074816454003779,1.3351883316524147,-17.793078300771633,0.19582239724303763,0.11187452799092805,53.863254662164415,9,64
1,0,2,7,6.860763761347485,0.589512400029417,0.06251347224433756,10.060091529607863,-7.023569739282888,1.1936341888279012,-16.122582404068503,0.18605957223258404,0.11252098066926135,57.372364001651036,10,64
1,0,2,8,6.992285370226928,0.6047593673917127,0.07471718314739982,11.779898377119904,-6.698031203863673,1.4866917466856369,-21.163009234523575,0.2363826838538051,0.1503715645573322,60.653199699017115,11,64
1,0,2,9,6.894314715483628,0.5633072464733062,0.031207535150674523,5.223214593767927,-7.254702151683798,0.6637462049486816,-8.625935431355442,0.24880581199411797,0.12667400808990437,48.00104917300917,9,64
1,0,2,10,7.000046068325032,0.5945652393480616,0.06861407788793278,10.948004591521892,-6.568116363141229,1.1361526890847333,-16.410322542677648,0.3071609130316007,0.18050531596359867,55.750055166159584,10,64
1,0,2,11,7.047017891919778,0.598103959433314,0.08384751792197834,13.113467978571801,-6.887271093700934,1.422804661152926,-19.324226888673742,0.1779965850764432,0.08071307878241125,42.41664064872055,8,64
1,0,2,12,6.949272186167004,0.5775840806861132,0.025983181173943565,4.241318097056723,-7.350749193069046,0.4297432929422543,-5.5118988759300045,0.14739758652653875,0.15741887805744853,100.69088988885488,9,64
1,0,2,13,6.917139040030658,0.5944081272029229,0.07542413852588767,12.037793094462604,-6.5369735443416035,1.1728643300174206,-17.021283522401035,0.31107537950682296,0.18718087680771867,57.08435422419493,10,64
