No,cell_line,position,cell_label,lnCFP,int_ratio mean,int_ratio std,int_ratio CV,int_diff mean,int_diff std,int_diff CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum,CHIR(uM)
1,4,5,26,5.988433403,0.658167963,0.097899455,13.77114789,-5.753508541,1.898450567,-30.54872832,0.217896188,0.16791099,71.34377653,7,0
1,4,5,27,5.976567478,0.622114644,0.059828564,8.903581979,-6.206484389,1.329970851,-19.83914997,0.260694061,0.264043958,93.77168082,7,0
1,4,5,28,6.031471887,0.603393164,0.0298917,4.522302494,-6.712633316,0.307905336,-4.18729605,0.122587043,0.160025644,119.1665571,6,0
1,4,5,29,6.019810483,0.650390885,0.080794378,11.50093902,-5.387273115,1.065502063,-18.31099344,0.386179392,0.27900747,66.88879028,7,0
1,4,5,30,6.015597037,0.629816309,0.079399382,11.6715847,-6.225961627,1.474622335,-21.92809848,0.205020434,0.189127606,85.40521336,7,0
1,4,5,31,6.06292921,0.666697971,0.087056387,11.92012704,-5.507619374,1.182031288,-19.59180414,0.177993448,0.172350979,88.39325237,6,0
1,4,5,32,5.91012618,0.610766928,0.021979315,3.218723185,-6.317652551,0.309295227,-4.378874249,0.271382085,0.143979788,47.45318305,5,0
1,4,5,33,6.105541529,0.661553056,0.108652374,14.99284042,-5.70701488,1.894716298,-30.30711263,0.145468586,0.077798563,48.82156926,6,0
1,4,5,34,5.982705266,0.683284517,0.098855476,11.81281822,-5.544807367,1.85220884,-27.27456672,0.14678778,0.093865728,52.21214313,3,0
1,4,5,35,6.017375394,0.636711059,0.093916616,13.65609875,-5.995276105,1.902501913,-29.37937269,0.34939639,0.444738556,117.8454918,7,0
1,4,5,36,6.114042349,0.668628327,0.077450401,10.92100576,-5.597724857,1.566175219,-26.37864838,0.163871622,0.134299179,77.26687458,9,0
1,4,5,37,6.084477491,0.636299934,0.091727933,13.59137731,-6.265943316,1.682455751,-25.31517465,0.125542797,0.08787832,65.99540283,9,0
1,4,5,38,5.933978722,0.645619634,0.071380232,10.23594228,-5.840380321,1.398351426,-22.16673891,0.26802933,0.210927161,72.85792365,7,0
1,4,5,39,6.060413346,0.629772701,0.09008201,13.38006629,-6.346729478,1.546127257,-22.78763611,0.16279089,0.108061501,62.09332632,8,0
1,4,5,40,6.049774672,0.650032444,0.077463062,10.65870931,-5.368804979,1.29885965,-21.6386215,0.475541014,0.276217252,51.95266313,5,0
1,4,5,41,5.983554758,0.632576601,0.103336207,14.61114962,-6.304869084,1.807633067,-25.64361203,0.280792741,0.199723577,63.61923658,5,0
1,4,5,43,6.015647228,0.650149461,0.07717632,10.98999429,-5.896213715,1.278392819,-20.07325081,0.224846928,0.249138384,102.584156,7,0
1,4,5,44,5.98599975,0.597512543,0.028506771,4.355222833,-6.549754273,0.84348683,-11.75608388,0.290314186,0.265595692,83.51455013,6,0
1,4,5,45,5.984204487,0.627854601,0.057378804,8.342607102,-6.203168182,0.834739129,-12.28419192,0.116065364,0.05702314,44.84952664,6,0
1,4,5,47,5.920787751,0.655024324,0.082483274,11.49523463,-5.510875256,1.245209098,-20.62676315,0.348020214,0.150163664,39.38852921,6,0
1,4,6,1,5.886512963,0.623669003,0.104984446,15.05621453,-6.272408346,1.805487737,-25.74573013,0.231393802,0.092378193,35.70777055,5,0
1,4,6,2,5.761545021,0.618853931,,0,-5.783312997,,0,0.487652907,,0,1,0
1,4,6,3,5.85327379,0.601265218,0.014366427,2.137113908,-6.68285184,0.404029052,-5.407490372,0.226340045,0.137614656,54.38113719,5,0
1,4,6,4,5.905504956,0.625698841,0.100138798,14.6098717,-5.925326675,1.416135781,-21.81734876,0.319897442,0.212034426,60.50691205,6,0
1,4,6,5,5.932864705,0.648703267,0.087315598,12.28726209,-5.741854773,1.372557168,-21.82165148,0.270136512,0.204439234,69.08604559,6,0
1,4,6,6,5.935339556,0.602760582,0.036872449,5.767410777,-6.549901839,0.418622788,-6.025759758,0.230160754,0.19222979,78.74321763,9,0
1,4,6,7,5.821741552,0.600951714,0.083210211,13.13585361,-6.447434342,1.234287967,-18.16146263,0.280299238,0.232768411,78.78134293,10,0
1,4,6,8,5.881387715,0.646724647,0.085649289,12.26114297,-5.722915464,1.404561528,-22.72218246,0.404516172,0.362061681,82.8654093,7,0
1,4,6,9,5.966255273,0.652576131,0.108909234,14.45320462,-5.966257053,1.862370802,-27.03303615,0.157797157,0.091973672,50.47716821,4,0
1,4,6,10,5.883230181,0.637514959,0.087560174,12.53792339,-5.64382349,1.528747683,-24.7270192,0.427089135,0.231113392,49.39875076,6,0
1,4,6,11,5.895774715,0.651955173,0.08270452,11.58032864,-5.85263116,1.402412921,-21.87429809,0.170456482,0.117803336,63.08897083,6,0
1,4,6,13,5.987247803,0.629286087,0.063053768,9.593313481,-6.309586694,1.106388658,-16.78852427,0.161321533,0.117697639,69.85236755,12,0
1,4,6,14,5.892359363,0.611137886,0.013761985,1.950170117,-6.631544385,0.225191286,-2.940813827,0.11725586,0.039261003,28.99729328,4,0
1,4,6,15,5.960001164,0.617262444,0.094093969,14.37194916,-6.272978998,1.674850486,-25.17247677,0.369033104,0.290508581,74.21938957,9,0
1,4,6,16,5.978936709,0.632027818,0.083545678,12.60350823,-6.101602941,1.451925935,-22.68841606,0.208798945,0.17086086,78.02215592,11,0
1,4,6,17,5.862261827,0.610660263,0.026958554,3.604552119,-6.709809779,0.837017495,-10.18541428,0.182305477,0.235241487,105.3582553,3,0
1,4,6,18,5.94803911,0.614821855,0.038863934,5.65382624,-6.269760916,0.875621327,-12.49137781,0.257069809,0.163114181,56.75258367,5,0
1,4,6,19,5.931123826,0.701207322,0.110261035,12.83896432,-5.33294241,2.037687395,-31.19787659,0.33632139,0.477305173,115.8766743,3,0
1,4,6,20,5.953009167,0.592108412,0.019015668,2.973287842,-6.54193182,0.827896175,-11.71646144,0.289188718,0.27655283,88.53670704,7,0
1,4,7,1,5.932589909,0.613273224,0.023772508,3.538591128,-6.455377454,0.150613795,-2.129867013,0.275442596,0.187601151,62.17471059,6,0
1,4,7,2,5.821211666,0.613941218,0.047693176,6.342840979,-5.396764136,1.067762121,-16.1545715,0.695410966,0.169278051,19.87529057,3,0
1,4,7,3,5.930866663,0.615941506,0.023367438,3.393255965,-6.289503644,0.108397706,-1.541518402,0.201070478,0.122735271,54.59665917,5,0
1,4,7,4,5.935011805,0.616988816,0.088459853,13.41136401,-5.937958876,1.202844412,-18.9485637,0.397248666,0.210427271,49.54999345,8,0
1,4,7,5,5.850007004,0.572814768,0.034150217,5.519577862,-6.632790138,0.618809346,-8.637483155,0.354105373,0.223446808,58.42090002,7,0
1,4,7,6,5.930946408,0.636584041,0.095626376,13.71296373,-5.76237464,1.359593101,-21.53856865,0.320833053,0.164691009,46.85977109,6,0
1,4,7,7,5.912670808,0.636629251,0.078710646,11.05838944,-5.989840523,1.492164579,-22.28160445,0.29193383,0.116406381,35.66459987,5,0
1,4,7,8,5.843864348,0.610754038,0.02723197,3.988023438,-5.69628763,1.010513284,-15.86701054,0.559379003,0.271343189,43.38681379,5,0
1,4,7,9,5.881562389,0.605993067,0.006272147,0.845089954,-6.607096461,0.124612797,-1.539949097,0.269617204,0.071238185,21.57345057,3,0
1,4,7,10,5.919171709,0.584458615,0.025228413,3.860834349,-6.556078127,1.001581481,-13.66429278,0.37103548,0.313553926,75.58607518,5,0
1,4,7,11,5.86888267,0.622504128,0.035425425,5.194960059,-5.565498232,1.011533633,-16.59150015,0.50929594,0.275437408,49.36988154,6,0
1,4,7,12,5.933408776,0.681021319,0.079213763,10.40363075,-5.413008599,1.40273407,-23.17830226,0.195378112,0.114339311,52.3437285,5,0
1,4,7,13,5.867648708,0.745640696,0.117291679,12.84375375,-4.049027712,1.802111614,-36.34003211,0.337613918,0.093388462,22.58537209,3,0
1,4,7,14,5.892375744,0.642862964,0.089818071,12.49655509,-5.863093271,1.492502708,-22.76844224,0.316014175,0.166593567,47.15162425,5,0
1,4,7,15,5.927680967,0.602560869,0.038357854,5.693749707,-6.673126109,0.382320952,-5.124408698,0.211423158,0.131094931,55.45980495,5,0
1,4,7,16,5.955377824,0.638451593,0.055217114,8.00704615,-5.945168651,1.071306504,-16.68307751,0.217509746,0.11328869,48.22080295,7,0
1,4,7,17,5.904632444,0.5925755,0.026565348,4.150480991,-6.560159763,0.706298785,-9.967830584,0.27909918,0.261632952,86.78816113,7,0
1,4,7,18,5.921740688,0.590616509,0.105096086,16.47432263,-6.642465707,1.56243761,-21.77709615,0.207752464,0.1353657,60.32385062,7,0
1,4,7,19,5.932426102,0.658597468,0.118383273,15.56685633,-5.810162684,1.850233093,-27.57838203,0.227023347,0.140216801,53.48846867,4,0
1,4,7,20,5.941290645,0.591974375,0.028386923,4.289043048,-6.811852312,0.8153475,-10.70588352,0.212568389,0.198947169,83.71129776,5,0
1,4,7,21,5.894855488,0.585080216,0.026557182,4.059864721,-7.034667656,0.363854987,-4.626256846,0.168666683,0.06417168,34.02977696,5,0
1,4,7,22,5.997642089,0.614484485,0.073573643,11.41602729,-6.500857711,1.215468063,-17.82692958,0.214958051,0.192905629,85.56474126,11,0
1,4,7,23,5.926465085,0.58433137,0.029045244,4.445911505,-6.965183628,0.635071325,-8.155205829,0.201318722,0.105996171,47.09241995,5,0
1,4,7,24,6.001059273,0.624645126,0.073525647,11.22300493,-6.201771727,1.250800909,-19.22985762,0.18868868,0.244743113,123.6711194,11,0
1,4,7,25,5.925041937,0.614963697,0.040644139,6.033340319,-6.226464793,0.256580798,-3.76176786,0.274854267,0.243967018,81.02853964,6,0
1,4,7,26,6.010567857,0.657544489,0.092917396,12.63912128,-5.941438774,1.564671187,-23.554639,0.141394936,0.107303853,67.87759627,5,0
1,4,7,27,5.943265008,0.613219178,0.098351091,15.00263279,-6.416309526,1.508828368,-21.99675212,0.202238357,0.101733376,47.0548024,8,0
1,4,7,28,5.909727499,0.588262791,0.02333519,3.548010943,-6.851486302,0.450799211,-5.884957721,0.201564011,0.110838963,49.1840691,5,0
1,4,7,29,5.938754265,0.61923695,0.086696949,12.96204594,-6.201768026,1.487049284,-22.19915531,0.261058635,0.172046881,61.01482165,7,0
1,4,7,30,5.999158878,0.636682698,0.073268535,10.76461468,-6.336002957,1.53466287,-22.65696017,0.187359923,0.19158587,95.65128375,8,0
1,4,7,31,5.966486427,0.702469283,0.084667194,10.43802802,-5.263408319,1.463171384,-24.07458269,0.296547521,0.475771065,138.9422606,4,0
1,4,7,32,5.908839513,0.67870066,0.076786136,10.474448,-5.236880891,1.33079146,-23.52685707,0.326531304,0.146803483,41.62345659,7,0
1,4,7,33,5.993353548,0.628555685,0.046349138,6.595426718,-6.097211526,1.508787528,-22.13307813,0.310121507,0.389572683,112.35738,5,0
1,4,7,34,5.94608114,0.602685769,0.022805107,3.276965119,-6.748100413,0.234104987,-3.004413891,0.177198658,0.156175016,76.32762754,4,0
1,4,7,35,5.921759594,0.612020294,0.022605813,3.303690161,-6.594001242,0.537601669,-7.292166522,0.196551469,0.165322566,75.23169333,5,0
1,4,7,36,5.884265751,0.628716741,0.072726982,10.82043125,-6.175280643,1.228717218,-18.61226688,0.214322571,0.088224798,38.50585636,8,0
1,4,7,37,5.915389401,0.593520917,0.024365731,3.74759621,-6.66727684,0.609268068,-8.341983108,0.270492768,0.226661645,76.49477213,6,0
1,4,7,38,5.891575589,0.606180277,0.063729334,9.597253227,-6.476040896,1.564717608,-22.05645763,0.290212483,0.290388198,91.34236447,6,0
1,4,7,39,5.860991358,0.637534732,0.099622486,13.97650293,-5.7281383,1.765817715,-27.57257761,0.404951649,0.22702815,50.1442953,5,0
2,4,1,1,8.766813689,1.689417425,,0,6.760250687,,0,11.99312227,,0,1,3
2,4,1,3,8.3827598,1.574124137,0.27431192,15.09163639,5.022860572,1.625291157,28.02274542,11.98392968,0.011184757,0.080827277,4,3
2,4,1,4,8.518038071,1.465991769,0.032063191,1.546536638,4.62604348,0.776030485,11.86189496,11.96181854,0.046847595,0.276933243,2,3
2,4,1,6,8.469270546,1.380483674,0.026663445,1.365746137,3.698927376,0.526199478,10.05911123,11.75472091,0.326606547,1.964705975,2,3
2,4,1,7,7.921308235,1.346868129,0.206698448,13.72641528,3.624409526,1.667603335,41.15290382,10.4513185,2.455284321,21.01240202,5,3
2,4,1,8,8.688711031,1.832217842,0.005607735,0.21641899,7.118311872,0.124785273,1.239570762,11.996348,0.000276561,0.001630149,2,3
2,4,1,9,8.805208645,1.869976925,0.101081245,4.93450633,6.583001115,0.386833971,5.364262896,11.99117261,0.005376482,0.040930395,6,3
2,4,1,10,8.712429864,1.565622368,0.241599576,14.08700039,5.420007209,1.720166184,28.9720962,11.93802281,0.111497811,0.852596046,6,3
2,4,1,11,7.998005291,0.955973045,0.066178025,6.319424512,-0.701314691,1.074073501,-139.8074911,2.535825991,1.822211603,65.59771866,6,3
2,4,1,12,8.041558868,1.463540529,0.234859511,13.10260863,4.507991037,1.670619736,30.25860725,11.98323688,0.011359475,0.077399561,3,3
2,4,1,13,8.623151194,1.566083871,0.285716792,17.30780536,5.276551239,1.723732976,30.99139211,11.98378723,0.019129564,0.151437084,10,3
2,4,1,14,8.26799181,1.015548012,0.08883714,7.142470899,0.192195748,1.1634929,494.2814728,4.675936719,3.331049348,58.16568031,3,3
2,4,1,15,8.378361846,1.626835702,0.140050118,7.699894554,5.622584942,0.972991112,15.47810689,11.98849094,0.008250267,0.061552893,5,3
2,4,1,17,8.880038038,1.567504617,0.00555648,0.250654755,5.080298809,1.163086157,16.18853811,11.83026575,0.231513621,1.383779999,2,3
2,4,1,18,8.89064557,1.901623771,0.229664688,11.18140128,6.639520806,0.691933546,9.648376792,11.99054632,0.005266776,0.0406661,7,3
2,4,1,19,8.292322132,1.485673049,0.155976361,7.423702173,4.947784217,0.659650769,9.42732164,11.98166627,0.014201339,0.083810237,2,3
2,4,1,21,7.979563085,1.06671051,0.040571459,3.293856529,0.790166861,0.343130354,37.60719645,6.388737883,1.539861906,20.87359903,4,3
2,4,1,22,9.11450997,1.539938482,0.193190541,10.86458439,4.604761557,0.822361964,15.46630251,11.95479682,0.052203707,0.378172352,4,3
2,4,1,23,8.744121281,1.333152447,0.177997083,12.5880022,3.593560053,1.961388741,51.45913834,10.70567441,3.711164047,32.68284543,9,3
2,4,1,25,7.454512685,0.961229744,0.002669227,0.196355599,-0.585137926,0.038158152,-4.611201397,2.856839409,0.141470643,3.501591686,2,3
2,4,1,26,8.820719874,1.704685132,0.151813446,8.668132013,6.353092157,0.522440062,8.004067995,11.87516494,0.371274248,3.043088823,19,3
2,4,1,27,7.910262731,1.325906722,0.499967077,32.65570516,2.86931921,4.189230158,126.4404367,8.840578424,5.279670889,51.71979586,4,3
2,4,2,1,8.235412201,1.394881423,0.267567136,13.56377201,4.570129721,2.127248755,32.91355195,11.64509787,0.495633778,3.009558266,2,3
2,4,2,3,9.188292315,1.49862964,0.280770875,15.29720577,4.997731589,2.20556508,36.0330745,11.46700375,0.917180031,6.530689066,3,3
2,4,2,5,9.285463659,1.528952742,0.200975697,11.75694467,5.243698525,0.876939631,14.95811872,11.90323257,0.170852372,1.283810984,5,3
2,4,2,6,9.229533597,1.536931079,0.053983353,2.483650426,5.633362843,1.037847774,13.02719565,11.99222237,0.000553104,0.003261312,2,3
2,4,2,7,9.336173542,1.902376131,0.143465093,6.157497229,6.951553522,0.443306085,5.2068635,11.99626485,0.000379581,0.002583529,3,3
2,4,2,8,9.15477475,1.615610064,0.189717718,10.71965283,5.47134733,0.91567002,15.27756313,11.59644208,0.924038008,7.274019298,6,3
2,4,2,9,8.814386527,1.853419724,0.240664544,10.60211968,6.432600345,1.016694528,12.90500826,11.99148347,0.002300079,0.015661171,3,3
2,4,2,10,8.860103336,1.400538818,0.337703295,22.55506976,4.164725498,3.534420627,79.38452999,10.629712,3.837585069,33.77073744,8,3
2,4,2,11,8.33261107,1.433899153,0.206142255,12.45027792,4.117203877,1.727906339,36.34531661,11.62702033,0.503638342,3.751292987,4,3
2,4,2,12,8.715221608,1.700129097,0.337734539,17.20379298,5.731789974,1.383608075,20.90515785,11.98343092,0.013261674,0.095840221,4,3
2,4,2,13,8.344449616,1.257143974,0.148152379,10.75803588,2.823846302,1.384761669,44.76549133,10.22680768,3.64378952,32.52539434,6,3
2,4,2,14,8.665709936,1.603780378,0.166072816,9.452855769,5.550586059,1.140034152,18.74944419,11.9875534,0.010686423,0.081378779,6,3
2,4,2,15,8.658863918,1.810041752,0.129451345,6.193677776,6.232252929,0.479498088,6.66304031,11.98931727,0.003709893,0.026797705,4,3
2,4,2,16,8.419367918,1.420936791,,0,4.461501877,,0,11.99420371,,0,1,3
2,4,2,20,8.98697029,1.618964532,0.144717786,8.588227147,5.724738933,0.766555601,12.86491502,11.9937661,0.00173022,0.013860046,13,3
2,4,2,21,8.830425626,1.585311024,0.11467391,6.970401566,6.041978985,0.582810667,9.295140101,11.8313994,0.455189378,3.707350626,14,3
2,4,2,22,8.518570522,1.726273988,,0,6.403545859,,0,11.99617986,,0,1,3
2,4,2,23,8.523496649,1.506634945,0.178567303,10.9728769,5.261265758,1.293853143,22.76781484,11.99245395,0.004243673,0.032761251,7,3
2,4,2,24,8.725449143,1.341569612,0.294043546,15.49827778,3.81930739,2.704145852,50.06457124,10.93876743,1.491219894,9.639584221,2,3
2,4,2,25,8.545156907,1.636729989,0.087767183,4.643930948,5.922037018,0.592356334,8.662486095,11.99281844,0.002461774,0.017776961,4,3
2,4,2,26,9.296894868,1.547804903,0.240593902,14.54026841,5.226164899,0.965908526,17.2884842,11.55592667,0.782671038,6.335465242,8,3
2,4,3,1,9.34591364,1.721888311,0.148283268,7.972853363,6.288558623,0.611990495,9.009904094,11.99407398,0.002715551,0.020961284,7,3
2,4,3,2,9.248832805,1.809395947,0.112947405,4.413952395,6.030685227,0.084800515,0.994298605,11.94561709,0.063637804,0.376696513,2,3
2,4,3,3,9.698217466,1.567828074,0.200156069,11.41866466,5.0956224,1.293416661,22.70315459,11.97215699,0.038276347,0.285958539,5,3
2,4,3,4,9.250034233,1.551078566,0.31326136,18.06417061,4.536194041,1.855717997,36.59024769,11.46240338,1.071341928,8.359829255,5,3
2,4,3,5,8.967395077,1.247210734,0.102670347,6.721397224,2.894493772,0.753506961,21.25538714,11.17174467,1.315139064,9.611807113,3,3
2,4,3,7,9.234197265,1.27537636,0.046339706,2.966670257,3.498977144,0.490959334,11.45668009,11.73520179,0.415751755,2.892663395,3,3
2,4,3,8,8.781018377,1.213499417,0.081540646,5.486418659,2.700866869,0.860249065,26.00611042,11.12387739,1.44382812,10.59775007,3,3
2,4,3,9,9.256534077,1.792633388,0.63442209,25.02486927,5.75167459,2.731366929,33.57923066,11.98783135,0.0005419,0.00319642,2,3
2,4,3,10,9.465543661,1.772410815,0.14990132,8.097422224,6.628806448,0.596474929,8.615144677,11.99504442,0.002200897,0.017567238,12,3
2,4,3,11,9.685852446,1.625638839,0.20882811,12.29902292,5.72196941,1.151592039,19.26898514,11.94811003,0.086107783,0.689999722,12,3
2,4,3,12,8.924901668,1.59960139,,0,4.501684106,,0,11.67362681,,0,1,3
2,4,3,14,9.244379339,1.726841438,0.163325582,8.756455748,6.56640081,0.497258301,7.011020855,11.95941382,0.096478872,0.746876728,7,3
2,4,3,15,9.092779103,1.439146736,0.246436182,15.63179217,4.117318172,1.260163671,27.93971059,11.96636892,0.029910065,0.228173051,6,3
2,4,3,16,8.929746496,1.337808061,0.484705081,29.58272213,3.203698291,5.217771479,132.9804553,8.225364478,6.518093496,64.7023128,3,3
2,4,3,17,8.384893651,1.243168494,,0,2.960178788,,0,11.97770007,,0,1,3
2,4,3,18,8.291699203,1.196781364,0.016276032,0.961653722,2.231720423,0.125402211,3.973291302,10.79824445,0.380226027,2.489852895,2,3
2,4,3,19,8.701443098,1.243562026,0.138283717,10.15109681,2.521602134,1.274509852,46.13983218,10.07089868,3.57002247,32.36026727,6,3
2,4,3,20,9.357735047,1.968844966,0.141647575,5.087244693,6.140410575,0.016394297,0.188790609,11.91553416,0.086177829,0.511407432,2,3
2,4,3,22,9.475516284,1.647234484,,0,6.363161074,,0,11.99499352,,0,1,3
2,4,3,23,8.482804991,1.525241771,,0,4.754786871,,0,11.98362424,,0,1,3
2,4,3,24,8.318020614,1.195917117,0.199268569,11.78210046,1.996261243,1.830597605,64.8426144,8.798735437,4.091973382,32.88497702,2,3
2,4,3,25,8.212658434,0.895622259,0.024653237,2.383854322,-1.531676477,0.412515862,-23.32406494,1.077097358,0.638999444,51.37787662,4,3
2,4,3,28,9.154481473,1.59347401,0.219476519,12.75174691,5.612409876,1.149785116,18.96679313,11.99088478,0.008382706,0.064723145,7,3
2,4,3,29,9.165709043,1.611360463,0.119364529,6.762261492,6.066687685,0.591683433,8.903220886,11.98996268,0.008534836,0.064981052,6,3
2,4,3,30,9.206102604,1.170933762,0.048275757,3.856566178,2.199302242,0.590549281,25.11743314,10.12303831,1.693384108,15.64763208,8,3
2,4,3,31,9.264593328,1.513869801,0.112715903,6.659500584,5.805511843,0.726182528,11.18794373,11.50387456,0.667621355,5.190761518,5,3
2,4,3,32,8.628680398,1.417665594,0.132042443,7.604910739,4.959775436,1.034126493,17.02417291,11.94406006,0.067898816,0.464156666,3,3
2,4,3,33,9.244764196,1.603330623,0.205001945,11.67197291,5.332116345,1.335534415,22.86466505,11.91435328,0.119798486,0.917889142,6,3
2,4,3,34,9.11496961,1.583083069,0.162751159,9.753076713,5.647105041,1.026320056,17.24162538,11.96345853,0.059522334,0.47200267,10,3
2,4,3,35,9.221411357,1.625049188,0.225490668,12.84661379,5.476565623,1.351263288,22.84327073,11.99061452,0.006387669,0.049320511,7,3
