cell_line,position,cell_label,Dox (ng/ml ),CHIR (uM),CFP_intensity,lnCFP,stimulation time (Days),int_ratio mean,int_ratio std,int_ratio CV,mout avg mean,mout avg std,mout avg CV,barcode_number sum
1,2,8,500,2,483.2293772416042,6.180491442044058,1,0.8657384311374408,0.030261694924852704,3.126450416550282,0.6256079189333719,0.19138093374086182,27.361595944729494,5
1,2,9,500,2,414.6272608766498,6.027379950075141,1,0.8099447707135287,0.026419304236915443,3.0511952303981844,0.29048576622285016,0.20871732472188828,67.21058401138947,8
1,2,10,500,2,398.6679143871773,5.988128775571292,1,0.8278927675400133,0.026411299588368645,3.0417207491367426,0.4257386332342973,0.16841488616078074,37.71734131959525,11
1,2,11,500,2,405.1587130923828,6.004278874518712,1,0.8095785271999472,0.012261040008110114,1.3115926086337806,0.25160500809490616,0.06681202683007194,22.996725284317268,4
1,2,12,500,2,414.6745397061558,6.027493970880411,1,0.817590740507323,0.019559376941176095,2.2554997891010737,0.3292022655020147,0.14566574940683702,41.71750925837798,9
1,2,14,500,2,406.2421364985164,6.006949377145267,1,0.7989387756557452,0.016751837565961693,2.0074959282353766,0.1968633233591394,0.1212253133713364,58.956843350773426,12
1,2,15,500,2,407.1558743699108,6.009196095832908,1,0.798322750868535,0.010369228423326686,1.1857068053409006,0.18902949271050748,0.08412116024165323,40.624222501990424,6
1,2,16,500,2,442.56596736596737,6.092589532129992,1,0.7995277426804194,0.010815227640409169,1.104476545209616,0.17770094278838258,0.07362269354870418,33.82800148268919,3
1,2,17,500,2,422.8884719886143,6.04710848468059,1,0.8273281996803816,0.04455248183138399,4.3969187924723245,0.4197216613781675,0.3339240975821982,64.95921203351634,3
1,2,18,500,2,411.0176806555749,6.018636232197663,1,0.8008082148685872,0.010922290257944929,1.2859051416779022,0.3124819258517558,0.11366412951992043,34.29432557509743,9
1,2,19,500,2,411.1030819251729,6.018843990653092,1,0.7997538333381391,0.0266064287989067,3.1561054877271157,0.229866641554566,0.14949263187518733,61.69714843462331,10
1,2,20,500,2,386.2902467685077,5.95658902153706,1,0.8034732516039632,0.02622323481225423,3.111848877678777,0.2913762611975308,0.19181569568091342,62.767326723944585,11
1,2,21,500,2,359.24242825023146,5.883997448189301,1,0.7814930867587476,0.001707933233271626,0.15453638573683953,0.18858628937763788,0.014813658195458674,5.554400693049841,2
1,2,22,500,2,364.0855922018961,5.897388983406664,1,0.795054876083821,0.013980369999185466,1.6052066008617374,0.20142945603828655,0.09699676037588341,43.95857711818183,6
1,2,23,500,2,451.7790744198453,6.11319328693615,1,0.7998442468443178,0.01665257676960083,2.0062436605323826,0.25397243252260243,0.12788382559139194,48.521777189399344,14
1,2,24,500,2,445.4624459300039,6.099112946904304,1,0.7904211876613287,0.0194564437804691,2.2016581322803725,0.17357884872374973,0.08813014125132457,45.4122119494521,5
1,2,25,500,2,413.2405801222807,6.024029941818902,1,0.8020301955470566,0.017606560637998207,2.109127111776846,0.2648604326725463,0.10828042941069295,39.278223054613804,13
1,2,26,500,2,452.869524563044,6.115604058748652,1,0.7990612719966206,0.030592885134552092,3.6893343219124795,0.2332743926007615,0.18484205648490717,76.35568589065515,14
1,2,27,500,2,439.8489892984542,6.086431461863724,1,0.7885424875513468,0.016357459588317885,1.796475873969721,0.12285567292721887,0.049714565478527255,35.044435162562834,4
1,2,28,500,2,386.7207871198569,5.957702952327162,1,0.7943922074624808,0.015922585572452366,1.9190413638789225,0.2250271935300632,0.13569582001492358,57.73473616830049,12
1,2,29,500,2,430.2645161290322,6.064400173346522,1,0.8020984445076865,0.015082734943248563,1.5353478861014778,0.21029018924834417,0.0795566392720882,30.889564647758267,3
1,2,31,500,2,395.4548289032661,5.980036568050982,1,0.8137952562637857,0.019341882893192937,2.1696664453135064,0.30343058170352954,0.13780682143743642,41.45918332490237,6
1,2,32,500,2,398.9359369401648,5.988800844951673,1,0.819102982958003,0.016393049442949142,1.6340886432632349,0.35112009475715955,0.17135481655068185,39.84694237904383,3
1,2,33,500,2,366.8569825236492,5.904972078708315,1,0.7984922336198012,0.029155647616391864,3.3331999999082442,0.18749899763685363,0.18394753623596255,89.55800321047725,6
1,2,34,500,2,419.5874077993215,6.039271866060683,1,0.8050333023604072,0.02681322740782485,3.1889004705042265,0.27581637432729766,0.26558773711870903,92.192096870715,12
1,3,1,500,2,355.86263559920405,5.874544801332397,1,0.8319658751323169,0.0003356918142217111,0.028531213276894923,0.49512730145698924,0.04211949402891745,6.015216644356466,2
1,3,2,500,2,363.70499753988895,5.896343092728588,1,0.7980707001466464,0.00130844577533603,0.13386552114930583,0.17282506346242488,0.044225917318496934,20.894139747731703,3
1,3,3,500,2,419.6145614601841,6.039336579113956,1,0.7908388749244827,0.021233162849951852,2.5114856875770935,0.17402571457856586,0.11933911274675187,64.14656503799947,8
1,3,4,500,2,395.9822274881517,5.981369330166914,1,0.7938946814126924,0.011188333057069545,1.2204869084374894,0.19031611887309666,0.10604511974931329,48.255380676140156,4
1,3,5,500,2,373.0602970516515,5.92174006087314,1,0.7982296561210384,,0.0,0.2455150532666823,,0.0,1
1,3,6,500,2,361.420666013712,5.890042559737708,1,0.7820693019106453,0.015063599593179627,1.3619730879851422,0.07703397856597044,0.039113123156986944,35.90253954494248,2
1,3,7,500,2,367.268212280384,5.906092404785277,1,0.8226009910469461,0.02553298664385305,2.9264164435032733,0.37266772771721723,0.21832371570669493,55.23353857897103,9
1,3,8,500,2,404.7118178488585,6.003175252959933,1,0.8151715160205169,0.02444333916527437,2.596821926971491,0.28860610189785324,0.14596339022415875,43.79949111448877,4
1,3,9,500,2,434.7786221871299,6.074836987035397,1,0.8067578069036134,0.022780963208059904,2.5777350864525364,0.22645320725727822,0.17804093625448544,71.77129300942798,6
1,3,10,500,2,392.901932892645,5.973560046106003,1,0.7904824696995659,0.02749307519257113,2.839784910404769,0.1518698283250647,0.09041854447342104,48.611651984613104,3
1,3,11,500,2,395.624940752678,5.980466643142165,1,0.797756194489015,0.026629180111819743,3.0903965846078614,0.25785125726855057,0.2689391179440018,96.56312854365372,7
1,3,12,500,2,352.1448453608247,5.864042583460619,1,0.8730493251213867,,0.0,0.580419107951684,,0.0,1
1,3,13,500,2,400.2653102746694,5.992127602924555,1,0.8025345155721232,0.006349311071429584,0.559432750536597,0.19429589425759355,0.0026717153970440477,0.9723252680500332,2
1,3,14,500,2,372.015099301714,5.918934442970151,1,0.7940987299681501,0.02732361617872078,3.3058460230653086,0.1971511973735975,0.17245069211737452,84.0396953780696,13
1,3,15,500,2,368.7350392336054,5.9100783352610975,1,0.7890240764413706,0.017177109107452296,2.0652901483725823,0.14179584252732796,0.08804097600796162,58.903704081959965,10
1,3,16,500,2,401.9904868078781,5.996428423681989,1,0.8302785040048781,0.03393751380918304,2.8902887447203383,0.44754970523999926,0.3138869016115413,49.59260481160045,2
1,3,17,500,2,393.4228744406423,5.97488504976697,1,0.8015003899779483,0.022004160536937805,2.6044877644525477,0.2177156273358099,0.10806645366626559,47.08933434282382,10
1,3,18,500,2,417.3415709561569,6.0339050015099644,1,0.8030003235087595,0.03233594644852624,3.8804091055622276,0.23461092215446214,0.15833758712351925,65.03444738763929,14
1,3,19,500,2,391.6165914221218,5.970283278048226,1,0.8005758634900912,0.025060159960220377,2.8575295048787823,0.235733289129932,0.17378221056171198,67.29670154568778,6
1,3,20,500,2,412.9133764465623,6.023237828701909,1,0.7970796428358846,0.03828078698316865,4.159199686286631,0.1810720961519534,0.17304843883545934,82.7650131089117,4
1,3,21,500,2,390.29950098860746,5.966914395652847,1,0.8394873257013484,0.048473120013832555,5.000546410584539,0.5727358016320846,0.4612975723230649,69.75212920118663,4
1,3,22,500,2,423.1176409992274,6.047650251489837,1,0.8057913148179896,0.027685302788829667,3.275897865323633,0.24423543054301183,0.19200205896181738,74.95504639568654,11
1,4,1,500,2,488.08150622359256,6.190482412856686,1,0.8322131828213569,0.02700859418676692,3.1180734071064284,0.3781382799711391,0.14569525496012103,37.01806470908939,13
1,4,2,500,2,497.3482118703674,6.209290408277528,1,0.8334554734807551,0.05013783227273355,5.706954431405343,0.5221872376030643,0.7690856971631012,139.72359014694698,10
1,4,3,500,2,367.4606201666792,5.90661615690224,1,0.8094981471467885,0.04344210393673494,4.6475666109504195,0.14845047452773824,0.10396862944288267,60.652870649708234,4
1,4,4,500,2,401.1750082590023,5.994397761672455,1,0.8065202848976325,0.018516654469910125,2.0534882450402163,0.2865187151469901,0.11268927709634916,35.17827919805872,5
1,4,5,500,2,375.46813654385454,5.928173611528754,1,0.8163682447569922,0.027457609244571815,3.1461588294534355,0.3646923942486557,0.2844091783622651,72.94926627671227,8
1,4,7,500,2,347.1124561962408,5.84964880870105,1,0.8094096861342202,0.004139489927305864,0.36162915373933463,0.22249443166318625,0.011359735354597326,3.6102233398272494,2
1,4,8,500,2,363.3167368138265,5.89527500701773,1,0.8145123944651741,0.02542386579726269,2.9761001890717087,0.3013854537137179,0.17955019266439673,56.80247320760078,11
1,4,9,500,2,333.7959678448386,5.810529931600668,1,0.7960964945323464,,0.0,0.1581123536855761,,0.0,1
1,4,10,500,2,427.8195212513825,6.058701427330871,1,0.8127357490755117,0.027923237057394044,3.2392177159546174,0.15861660603557423,0.11360844451121967,67.52828178736176,9
1,4,11,500,2,411.3088272337976,6.019344336795033,1,0.8210191543223383,0.05347821103764052,6.179379050286047,0.4692583012511073,0.7296003891051395,147.50079040686305,10
1,4,12,500,2,346.9439816036491,5.8491633306138935,1,0.8158199370066537,0.022756075171593903,2.6595410788543035,0.3411775104644702,0.27064035806524117,75.63378260306277,11
1,4,13,500,2,434.8795368514808,6.075069065959178,1,0.8001923016355723,0.010766103770485057,1.2763960377101202,0.16018664003659833,0.10540081935201803,62.42218258479822,10
1,4,14,500,2,416.2183749244452,6.03121006225083,1,0.7868640676939123,0.01410732597150593,1.6366445357620083,0.1380317987581907,0.08581367608459003,56.75272721796469,6
1,4,15,500,2,402.1572031909902,5.996843064891742,1,0.7892598422150481,0.01778748254401894,2.0865129559092828,0.1268137655027069,0.08457804246823593,61.747280672647356,7
1,5,1,500,2,387.61040121526224,5.960000714577259,1,0.8072071765539084,0.019493370974193337,2.235777280533844,0.25290050042497086,0.1595141436647849,58.39506056915754,7
1,5,2,500,2,382.20194619347456,5.945949123874512,1,0.8082035656246706,0.0227292569770551,2.651479144347344,0.2313689437277845,0.1352075945119981,55.09596082456637,9
1,5,3,500,2,346.39677116575933,5.847584855529825,1,0.8014521628739462,0.013469398075034023,1.6024121911592428,0.23332360148220568,0.11483200133542026,46.925393156111205,11
1,5,4,500,2,321.0322833105067,5.771541689133854,1,0.7970611150487402,,0.0,0.2198550035442154,,0.0,1
1,5,6,500,2,358.8497135301895,5.882903675576165,1,0.851199192247891,,0.0,0.5899406039197856,,0.0,1
1,5,7,500,2,366.2511751368689,5.903319368890959,1,0.8208564426753756,0.0288005892409873,3.2819970665564626,0.36932422728479614,0.20969629841045648,53.111307488203394,8
1,5,8,500,2,404.2843438691428,6.002118451853256,1,0.8299196222527014,0.020961816391889983,2.381313743204806,0.4239580021488894,0.15981120183123274,35.539238620071636,9
1,5,9,500,2,342.2114615726344,5.835428854680457,1,0.8104147137784461,0.019422867688267,2.3026343611324944,0.30816062826864055,0.1497132308056224,46.67689714378508,13
1,5,10,500,2,374.1966490299824,5.9247814587757945,1,0.8057565661008972,0.02258321356563467,2.69277976554392,0.2675819810700516,0.1654577465445727,59.40858210477861,13
1,5,11,500,2,403.8452563923432,6.001031775855084,1,0.8135349051744453,0.02228894188670802,2.6231249611796352,0.2270918244626582,0.15014870204115754,63.303220126390855,12
1,5,12,500,2,344.0851379412637,5.840889120767108,1,0.7906245679504789,0.0060393415226147095,0.6615305661791869,0.19274500039097103,0.15230958936326797,68.43444621702626,4
1,5,13,500,2,366.4699016297166,5.903916394160957,1,0.8005371373216884,0.012493791181882482,1.4449052341590214,0.24121703821428378,0.09323034720753148,35.78293224744321,7
1,5,14,500,2,390.0175527855508,5.966191745253339,1,0.8186254349730905,0.024350840458098457,2.753945404005589,0.33248905526844014,0.16300360225325738,45.38856510015191,7
1,5,15,500,2,341.541736293467,5.833469886165404,1,0.8121949733332832,0.02681759871205105,2.9532797262880868,0.2903734029126127,0.2074800844821675,63.90937575217899,5
1,5,16,500,2,377.7630331753555,5.934267102676408,1,0.8063885512203968,0.025819620551896787,3.0375732322235733,0.2306936539801761,0.1962077429970584,80.68666195104448,10
1,5,17,500,2,397.3771141812775,5.984885739584923,1,0.7981172754249934,0.025325728270967823,2.8381818931768903,0.25327461061473405,0.17111219477966524,60.427454355230594,5
1,5,18,500,2,349.4578364826026,5.856382914861574,1,0.8238790715393144,0.03207676490485449,3.712194711253237,0.42824669715516384,0.43547290971359326,96.95512675288546,11
1,5,19,500,2,469.20853686903934,6.151047311134346,1,0.797248848373839,0.025570981473633857,2.9694779324536227,0.1740490811120336,0.1733015234152858,92.18436125830367,7
1,5,20,500,2,487.4789410348977,6.189247091627714,1,0.7868894824612028,0.0204164036171352,2.3206545448388427,0.14006532548992634,0.08463150702604935,54.04386905511682,5
1,5,21,500,2,336.4817431714719,5.818543892550433,1,0.8028232795558188,0.015485307302909172,1.8298737440171804,0.2256070896927153,0.13670146778494474,57.48329960871567,10
1,5,22,500,2,455.8550682879041,6.122174926292903,1,0.7832037427406354,0.01784613760659127,2.1816003909162345,0.13570272776570563,0.07073564405718272,49.906309342490104,12
1,5,23,500,2,414.8389213353522,6.027890303523746,1,0.8153427181833269,0.004751060036372401,0.41203615297241875,0.22155962766208698,0.03945490809548422,12.59202019781283,2
1,5,24,500,2,407.65383438711,6.010418369141243,1,0.8279443236990088,0.03995453193859106,4.4677773235389155,0.33354526281380137,0.2640427635434898,73.29023222390042,7
1,5,25,500,2,329.78065768440285,5.798427759783414,1,0.783855560662411,0.01356684259373863,1.413178798197361,0.13278635532641103,0.06720489974522069,41.32395284792428,3
1,6,1,500,2,371.0611380679312,5.916366841666553,1,0.8165569305931871,0.021243611539103743,2.4086211037820386,0.3005704478841186,0.19607106168323077,60.39400452304753,7
1,6,2,500,2,408.2509044862518,6.011881947368639,1,0.8043457316615412,0.015418157742656204,1.8072301439689262,0.258873657378901,0.10545890543972213,38.4077741129104,9
1,6,3,500,2,395.1250984362695,5.979202419662659,1,0.8077621918545026,0.02758204774211667,3.161328228783624,0.24319179462856777,0.07831152659704065,29.812841949765406,7
1,6,4,500,2,512.5245959775065,6.239348702012209,1,0.8115363394222159,0.028167922689622663,3.2467651441444105,0.29807003659082637,0.2077905036584006,65.20957975241018,8
1,6,5,500,2,529.17435681591,6.27131797455864,1,0.8253959690684479,0.05014148758874411,5.545545178398081,0.551280026269856,0.8581959583320595,142.109654724469,6
1,6,6,500,2,339.0976241040616,5.826288042631263,1,0.8003067158929541,0.025403549638220623,3.0390907103320326,0.21853140348181752,0.18944619609664642,82.99993534766446,12
1,6,7,500,2,384.7151462395543,5.952503180544308,1,0.8082395619871254,0.028099937690082396,3.3587961025670827,0.26956387203731397,0.17739552599440017,63.5769024695181,15
1,6,8,500,2,354.49877283883285,5.870704884298582,1,0.8037218657844833,0.03569978090513177,4.280233141046401,0.24695015559877412,0.2312239024779291,90.22587051199554,14
1,6,9,500,2,448.708697755778,6.106373897139457,1,0.7954515869043246,0.01941358824647714,2.2829483610973003,0.17183963538327504,0.08522327148916647,46.391550264473594,8
1,6,10,500,2,358.03899510669424,5.880641905347851,1,0.8044453329714476,0.028728326732224304,3.3669567194351666,0.26525004771165794,0.1736275434779297,61.71445369036226,9
1,6,11,500,2,347.0841440967657,5.849567240743273,1,0.7783933475170051,0.021318607613308706,2.44965381377242,0.1578611296669241,0.12452342385118997,70.55387000201364,5
1,6,12,500,2,528.6234804142279,6.270276421187864,1,0.800576444965304,0.0185369462748981,2.1137068766458365,0.17588837338896443,0.14732053621247634,76.46021859641642,6
1,6,13,500,2,453.7830499177181,6.1176192202107815,1,0.7847756729309824,0.028132956625663945,3.104562993192249,0.17161951704295828,0.14454218455728626,72.93879268625109,4
1,6,14,500,2,326.87170010559663,5.789567739488985,1,0.7937034861744245,,0.0,0.2555704009656977,,0.0,1
1,6,15,500,2,499.7738394694717,6.214155675033106,1,0.8140491926839223,0.03841046227055117,3.852594093528652,0.3208624621150264,0.28503463303506343,72.53257417057617,3
1,6,16,500,2,381.996529620708,5.945411523802764,1,0.7937206210043501,0.018989100645084203,2.255591615730377,0.17559769004867218,0.12351989642347307,66.31959402828772,9
1,6,17,500,2,383.62847194952747,5.949674563272429,1,0.7907103528400762,0.019915859307569606,2.4333244102468132,0.1572275471554457,0.08638480061255853,53.079531904308276,15
1,6,18,500,2,467.738271754983,6.147908891093151,1,0.8099719386843898,0.02707477996190663,3.20037362210004,0.23880028330096023,0.2106459908656284,84.45474980478622,12
1,6,19,500,2,451.661381811419,6.112932743790711,1,0.7928099060058632,0.01576751395710357,1.860365095773086,0.15268801833024942,0.10238628236658748,62.72502484325072,8
1,6,20,500,2,448.0614772624537,6.104930449032617,1,0.7933456508918288,0.005350252631668003,0.6031937563536461,0.11920632190784293,0.05075428631710288,38.08188442967558,5
1,6,21,500,2,408.1295765960259,6.011584713679372,1,0.8074953408826192,0.030646230240003635,3.618600944906003,0.24255242702051708,0.2590091343749882,101.81531594344604,11
1,6,22,500,2,488.6820791595407,6.191712133171035,1,0.7983193200483752,0.02363866899979951,2.8820786738981656,0.18055345736276127,0.11852476532891158,63.894392779913865,19
1,6,23,500,2,372.6031696706029,5.9205139650304,1,0.8009859517491001,0.026941964287431543,3.263171412127636,0.25375530270642344,0.1864470023271204,71.28133246992688,17
1,6,24,500,2,377.6787526387912,5.934043973539269,1,0.8132446222843196,0.02785860772198348,3.3010025990407983,0.33053868234065487,0.18960473028581948,55.275736108792096,14
1,6,25,500,2,368.22571750474384,5.908696112923491,1,0.8199952722910883,0.02446531695578296,2.9080461925387175,0.31752703689903605,0.18351412401087686,56.33140546297888,20
1,7,1,500,2,359.53490939793465,5.884811277865131,1,0.8184255785354824,0.005635335075671031,0.6158650284483035,0.3480898341801637,0.04793946089739218,12.318187185642389,5
1,7,2,500,2,409.13402637270633,6.014042795206032,1,0.8073222800058714,0.027972890976062783,3.099098701906848,0.2940202636152914,0.20091834944397516,61.120561115015626,5
1,7,3,500,2,364.3086069900539,5.898001329840433,1,0.8109148919347959,0.027264922695237222,3.2303378159032343,0.32538010857352745,0.1954242584000318,57.7040665027389,13
1,7,4,500,2,354.40883002207505,5.870451133832717,1,0.8084787908865501,0.026846227821670423,3.074264606634968,0.2757074408871924,0.1810009710845236,60.779765888497195,7
1,7,5,500,2,381.9104648664136,5.945186195967622,1,0.8109789332677398,0.021480984321587796,2.4179871156743706,0.34449576675635263,0.18064838869588246,47.86957587187413,6
1,7,6,500,2,370.1620921544209,5.91394099661006,1,0.8048625921975798,0.02839117386621171,3.346438599585383,0.27435222886184063,0.19267060159152655,66.62361830028097,10
1,7,7,500,2,380.4248467718886,5.941288646024704,1,0.8117259923672342,0.020931561803580273,2.4967658741270737,0.27728144498746093,0.1668441109227935,58.26070177955685,16
1,7,9,500,2,360.7759330588392,5.888257081581258,1,0.8276930054635442,0.021041785229056593,1.7976216937346328,0.46026568547164715,0.10094965201440863,15.508908387264029,2
1,7,10,500,2,407.4803170946541,6.009992629906146,1,0.8162437212215093,0.022815603094102656,2.5878476469432776,0.26345746596390923,0.19649128047542136,69.04931550473177,7
1,7,11,500,2,385.4290180639185,5.95435704651358,1,0.7967270368369779,0.0174907899544016,1.9012117993265552,0.20185361162894117,0.13341729273322683,57.24087068777185,4
1,7,12,500,2,385.8155838065962,5.955359493141049,1,0.8093816218558865,0.025731373869352547,3.0544187918080974,0.29640252146188145,0.19724552158860556,63.935814842317605,13
1,7,13,500,2,370.9925302148612,5.916181928212991,1,0.8029328671307021,0.024074976949614035,2.870730106308796,0.24401809261067095,0.1567732698268815,61.511413640683166,12
1,7,14,500,2,427.073542181551,6.056956228332127,1,0.8068530912696207,0.02020034834567484,2.3870859076741144,0.29907753834733236,0.2652187713116147,84.55204553597405,11
1,7,15,500,2,390.7874532530896,5.9681638143643205,1,0.7932286261427408,0.022834027331971887,2.797514498557522,0.20799747533449986,0.12625121422891672,58.98827663258314,18
1,7,16,500,2,377.4463718258943,5.933428497209045,1,0.8013458578486614,0.029859732367324154,3.5998491540798248,0.2806175163791999,0.1996765029727322,68.74333123784425,15
1,7,17,500,2,442.20503534084935,6.091773655379884,1,0.8160892813635088,0.022037757112265688,2.338623718935005,0.2511556217901323,0.18535005816656555,63.91171251555706,4
1,7,18,500,2,362.318378791741,5.892523324717471,1,0.841176975392289,0.03018615413843483,2.9300482973746504,0.49425439204929456,0.2676361174021699,44.21285441401777,3
1,7,19,500,2,389.1613698342773,5.963994090078104,1,0.8394441977249303,0.033015182163421496,2.781037650046901,0.47172396860764465,0.22700743036237275,34.028055403408516,2
1,7,20,500,2,400.0385387778522,5.991560889411543,1,0.8080146035226973,0.029401935201353604,3.4960340431203414,0.33301887312567646,0.2734656759059085,78.89562546567363,13
1,7,21,500,2,343.1426360950907,5.838146209398578,1,0.8087354782713008,0.025710817166899415,2.7532142977314047,0.27633998924674,0.16865465816681402,52.85489763431501,4
1,7,22,500,2,363.40955215803,5.895530441136783,1,0.7889367871418342,0.01622875624408996,1.7814500994590483,0.19541437821829422,0.13591283364461576,60.23301238616148,4
1,7,23,500,2,370.0579767865271,5.913659687380686,1,0.7720296693225244,0.006404791355651789,0.6773690767654216,0.05190259050605827,0.004436765234928179,6.979620110242883,3
1,7,24,500,2,373.20536029983737,5.922128831945703,1,0.8155460634936699,0.02373372749635591,2.7437288800282245,0.32284956494024525,0.17680692549041518,51.63245860267537,9
1,8,1,500,2,314.7586493987049,5.751806152765166,1,0.8091838122231249,0.013161102483720495,1.5334471885626795,0.31809770831728307,0.09927552658704696,29.424249727926433,9
1,8,2,500,2,393.0185684811935,5.973856858796857,1,0.8000358420826085,0.04732918691569498,4.183161210504602,0.32013504427736106,0.3527424424925747,77.91292379809104,2
1,8,3,500,2,364.4557530844732,5.898405153365513,1,0.8001974186103769,0.02806881068241957,3.202109965938476,0.30957901271004223,0.22350491732711275,65.90599917273605,6
1,8,4,500,2,327.51559439505803,5.791535670415138,1,0.811083137932223,0.02932516691758607,2.556584327436146,0.33366507793389016,0.26729103207098037,56.64461576203335,2
1,8,5,500,2,356.5700568293161,5.876530733393437,1,0.8090615379513908,0.023686905302863288,2.777461341226268,0.26657680881495416,0.11417784970605285,40.63317417031732,10
1,8,6,500,2,318.0382425742574,5.762171635217039,1,0.8547222943157934,0.009030750480155295,0.7471087329988562,0.6356765076823194,0.06188491212077179,6.883885197091484,2
1,8,7,500,2,357.6269597818677,5.8794904313465,1,0.8162876842286788,0.012245352135260049,1.445558569764139,0.35300370626503763,0.11993179335679513,32.738797293644865,14
1,8,8,500,2,332.7768636003172,5.807472186098657,1,0.8189752487919778,0.024326157869587146,2.6567319443669692,0.3992721979992691,0.2026170691699934,45.38913977343462,5
1,8,9,500,2,327.6230816927608,5.791863806434551,1,0.8023256254087975,0.004250642196291343,0.3746182131305925,0.2966648263989626,0.012824991630667205,3.056863417474965,2
1,8,10,500,2,381.8831505759452,5.945114673268486,1,0.8081207091231694,0.022817027650812918,2.6920708771882946,0.2813314626893091,0.17170165162759057,58.19153669256786,11
1,8,11,500,2,348.85598438203937,5.854659184837618,1,0.8339371610717619,0.020703003091330014,2.0270029959190725,0.47560998588925923,0.1585910195705132,27.225884461415884,3
1,8,12,500,2,356.22264202789034,5.87555593432635,1,0.7950740185739872,0.02176047136251091,2.6373538055738597,0.2509759801510742,0.17184844062529384,65.98133448385241,14
1,8,13,500,2,372.5718134715026,5.920429807081386,1,0.8181026855540516,0.018738393064027824,2.172930225758836,0.3277129648674569,0.1574654280295448,45.584043845327535,10
1,8,14,500,2,376.7808016673129,5.931663590415078,1,0.8008023513156328,0.01930760940232756,2.287306791142494,0.2585708787073462,0.16514646623979806,60.591391821459695,10
1,8,15,500,2,355.3283963736592,5.873042422078399,1,0.7955526549350054,0.018920131805220924,2.2675605125530782,0.2563557608114279,0.12378507958463787,46.03931743806525,11
1,8,16,500,2,327.343053970669,5.791008715693498,1,0.8088601750850686,0.019267226756445523,2.205323781222966,0.2993487032982664,0.15322219862807343,47.38827650102407,7
1,8,17,500,2,392.1094672501216,5.971541053995634,1,0.7950134249515246,0.017543782882540097,2.1408405007389826,0.2266484469788158,0.15233915939637674,65.2070177126132,17
1,8,18,500,2,338.7095944043639,5.82514308656856,1,0.8094797101526869,0.03399369835262769,4.081132142370516,0.32364515532057053,0.20760510606007576,62.33861203955111,18
1,8,19,500,2,307.709946714032,5.729157607817975,1,0.815827104336201,0.03223488321248446,3.226133550810764,0.4665854636341358,0.20641063729384404,36.12062371272009,3
1,8,20,500,2,373.3698598877276,5.922569509820094,1,0.8074260016416027,0.02258461431016834,2.6780314127628073,0.2876237250851394,0.17143580869980146,57.06667293900514,12
1,8,21,500,2,453.9694699646643,6.118029949006315,1,0.786755840204155,0.029183659686879797,3.5514482969079832,0.14897464338816505,0.1656076263047682,106.4323612859629,12
1,8,22,500,2,358.9178907826867,5.883093645845909,1,0.7969090207956765,0.021162066034168803,2.5319374920086526,0.20548420175290316,0.135108653717573,62.69146031866325,11
1,8,23,500,2,369.3382657284768,5.911712933410441,1,0.7910911068003831,0.01797824573636902,2.1668281418586677,0.16816928573972148,0.10500996467526244,59.53707442798213,11
1,8,24,500,2,332.5027440462887,5.806648112832648,1,0.8095890201852756,0.01935392227864639,2.3192091393146024,0.30404450622559087,0.12301862048944544,39.25267176428108,17
1,8,25,500,2,365.2310767590618,5.900530240278578,1,0.8157614725478389,0.03556650625650465,3.7757970900231363,0.36364318875061374,0.254035419163358,60.49917426265142,4
1,8,26,500,2,414.5771963460021,6.027259196911618,1,0.8084390536277395,0.01790551706310791,2.134259582873289,0.2856609189440317,0.14725678389919206,49.67434400730388,14
1,8,27,500,2,394.7963028000383,5.9783699427739325,1,0.7993180044434419,0.02838804546484665,3.4003342991364747,0.29336827960389406,0.2619847069288074,85.50047079729015,12
1,8,28,500,2,396.1208349348077,5.98171930343339,1,0.8057792243923766,0.03716643448234788,4.416116821438666,0.2498549047781566,0.22263053072144331,85.31051464294679,12
1,8,29,500,2,318.5810914681015,5.763877046901497,1,0.8527904855709207,0.010670761359112014,0.884785635524537,0.5466759656029581,0.05997431105175608,7.757473294973508,2
1,8,30,500,2,324.1231766612641,5.781123618424616,1,0.8449471358369232,0.00021053839741583976,0.01761922399623936,0.708113746559563,0.22542000832362855,22.509945227755598,2
1,9,1,500,2,382.6069754359647,5.947008288507403,1,0.8070134252729674,0.022170760454285048,2.6959052342441683,0.2756317611803903,0.17035884352679503,60.65131411599937,27
1,9,2,500,2,367.6044077898677,5.907007381132896,1,0.8022953805878019,0.01521716259864848,1.7882289780503182,0.26623200011500425,0.11189200645983037,39.624385996242744,9
1,9,3,500,2,373.728694900605,5.923530119469707,1,0.8154235880496556,0.018893115728435775,2.2091437266901877,0.3665838939303768,0.146118895647811,38.004643108659984,11
1,9,4,500,2,387.8141744595123,5.960526293093424,1,0.8104181247101565,0.021681879211236897,2.607651670629846,0.3316620372690356,0.19007998240362298,55.86019168211831,20
1,9,5,500,2,342.2347965096916,5.835497041004191,1,0.8004476761148425,0.019704756869491753,2.2791071190878616,0.23687179480048995,0.1464455090007651,57.23864078816444,7
1,9,6,500,2,340.9116865869854,5.831623460125591,1,0.7706603958411571,,0.0,0.1116469296374991,,0.0,1
1,9,7,500,2,399.0272955054436,5.9890298243381,1,0.809112913022877,0.019688596682179035,2.360701961638598,0.2809410197240177,0.1620561320217795,55.96104877740308,17
